supplier,supplier_code,invoice_description,lightspeed_product,cost_per_unit_incl_gst,basis,pack_size,pack_qty,pack_unit,cost_per_base_unit,venue,source_invoice,invoice_date,in_bounds,note
ILG,410-4472,GRAND MARNIER 500ML,,48.8600,per_unit,1,3,L,16.2867,stowaway,03714643,2026-06-16,yes,6x500ML
ILG,450-1293,S.PELLEGRINO SPARKLING WATER,,55.6200,per_unit,1,12,L,4.6350,stowaway,03714643,2026-06-16,yes,24x500ML
ILG,460-4128,BUNDABERG GINGER BEER 750ML,,46.5100,per_unit,1,9,L,5.1678,stowaway,03714643,2026-06-16,yes,12x750ML
B&E,10595,CHICKEN THIGH (F) STRIP,,14.8000,per_kg,1,1,kg,14.8000,stowaway,6849182,2026-06-22,yes,KG
B&E,10737,CHICKEN WING NIBBLE 15KG,,6.0000,per_kg,1,1,kg,6.0000,stowaway,6849182,2026-06-22,yes,KG
B&E,12830,FZ BEEF - ANGUS BURGER,,138.7000,per_unit,1,1,box,138.7000,stowaway,6849182,2026-06-22,yes,CTN
B&E,13315,FZ FLOUR TORTILLAS - 12'',,34.7000,per_unit,1,1,box,34.7000,stowaway,6849182,2026-06-22,yes,CTN
B&E,16787,LAMB - LEG ROLLED &,,19.5000,per_kg,1,1,kg,19.5000,stowaway,6849182,2026-06-22,yes,KG
B&E,16952,FZ CHICKEN BREAST,,87.0000,per_unit,1,1,box,87.0000,stowaway,6849182,2026-06-22,yes,CTN
B&E,18644,CHEESE - US HI-MELT,,20.4000,per_unit,1,1,ea,20.4000,stowaway,6849182,2026-06-22,yes,UNIT
B&E,19101,MAIZE CORN FLOUR GLUTEN,,14.4000,per_unit,1,1,ea,14.4000,stowaway,6849182,2026-06-22,yes,BAG
B&E,19199,FZ BEEF OFFAL - CHEEK,,15.5002,per_kg,1,1,kg,15.5002,stowaway,6849182,2026-06-22,yes,KG
B&E,28294,BEEF DICED - BRISKET NAVEL,,16.5000,per_kg,1,1,kg,16.5000,stowaway,6849182,2026-06-22,yes,KG
Fresh Fruit Team,CELE Each,CELE Each,,3.82,per_unit,1,1,ea,3.8200,stowaway,INB00108481,2026-06-22,yes,Celeriac
Fresh Fruit Team,CLKG Kilogram,Large,,1.32,per_unit,1,1,ea,1.3200,stowaway,INB00108481,2026-06-22,yes,Carrot
Fresh Fruit Team,EGL7BX Box,700 Grams,,48.00,per_unit,1,0.7,kg,68.5714,stowaway,INB00108481,2026-06-22,yes,Eggs
Fresh Fruit Team,GRR12BX Box,Ruby Red,,38.50,per_unit,1,1,ea,38.5000,stowaway,INB00108481,2026-06-22,yes,Grapefruit
Fresh Fruit Team,HCDRMB Market,Coriander,,7.70,per_unit,1,1,ea,7.7000,stowaway,INB00108481,2026-06-22,yes,Herb
Fresh Fruit Team,HCMB Market,Chives,,8.91,per_unit,1,1,ea,8.9100,stowaway,INB00108481,2026-06-22,yes,Herb
Fresh Fruit Team,LCBTPEA Each,Cos Baby Twin Pack,,2.75,per_unit,1,1,ea,2.7500,stowaway,INB00108481,2026-06-22,yes,Lettuce
Fresh Fruit Team,LREA Each,Radiccio,,6.05,per_unit,1,1,ea,6.0500,stowaway,INB00108481,2026-06-22,yes,Lettuce
Fresh Fruit Team,PGKG Kilogram,Green,,3.85,per_unit,1,1,ea,3.8500,stowaway,INB00108481,2026-06-22,yes,Pears
Fresh Fruit Team,POTCOKG Kilogram,Cocktail,,2.97,per_unit,1,1,ea,2.9700,stowaway,INB00108481,2026-06-22,yes,Potato
Fresh Fruit Team,PTEA Each,Topless (Bethonga),,4.40,per_unit,1,1,ea,4.4000,stowaway,INB00108481,2026-06-22,yes,Pineapple
ILG,115-5617,BINTANG PILSNER,,64.8000,per_unit,1,7.92,L,8.1818,stowaway,03717770,2026-06-23,yes,24x330ML
ILG,122-2858,ALEHOUSE PREMIUM KEG,,212.4400,per_unit,1,1,ea,212.4400,stowaway,03717768,2026-06-23,yes,1xKEG49.
ILG,122-2858,ALEHOUSE PREMIUM KEG,,212.4400,per_unit,1,1,ea,212.4400,stowaway,03717770,2026-06-23,yes,1xKEG49.
ILG,122-2867,ALEHOUSE CRISP KEG,,184.9400,per_unit,1,1,ea,184.9400,stowaway,03717768,2026-06-23,yes,1xKEG49.
ILG,122-4561,SAPPORO KEG 50LT,,379.9250,per_unit,1,50,L,7.5985,stowaway,03717769,2026-06-23,yes,1xKEG50
ILG,177-0328,NOILLY PRAT DRY VERMOUTH,,28.9700,per_unit,1,4.5,L,6.4378,stowaway,03717768,2026-06-23,yes,6x750ML
ILG,220-1593,DE BORTOLI G/SEAL DRY RED,,56.4500,per_unit,1,15,L,3.7633,stowaway,03717768,2026-06-23,yes,1x15LT
ILG,305-1949P,BUFFALO TRACE BOURBON 40%,,53.7700,per_unit,1,4.2,L,12.8024,stowaway,03717768,2026-06-23,yes,6x700ML
ILG,345-5638P,SAILOR JERRY SPICED RUM,,44.8900,per_unit,1,4.2,L,10.6881,stowaway,03717768,2026-06-23,yes,6x700ML
ILG,360-1310,ROOSTER ROJO TEQUILA BLANCO,,309.9700,per_unit,1,4.2,L,73.8024,stowaway,03717768,2026-06-23,yes,6x700ML
ILG,360-1310,ROOSTER ROJO TEQUILA BLANCO,,309.9700,per_unit,1,4.2,L,73.8024,stowaway,03717770,2026-06-23,yes,6x700ML
ILG,395-1021,CAMPARI APERITIF 25%,,42.1000,per_unit,1,4.2,L,10.0238,stowaway,03717768,2026-06-23,yes,6x700ML
ILG,395-1021,CAMPARI APERITIF 25%,,43.3300,per_unit,1,4.2,L,10.3167,stowaway,03717770,2026-06-23,yes,6x700ML
ILG,395-6785P,APEROL,,174.4900,per_unit,1,4.2,L,41.5452,stowaway,03717768,2026-06-23,yes,6x700ML
ILG,410-3945,KAHLUA 1 LTR 6PK,,48.3200,per_unit,1,6,L,8.0533,stowaway,03717768,2026-06-23,yes,6x1LT
ILG,455-1899,MONIN COCONUT SYRUP R,,15.4100,per_unit,1,4.2,L,3.6690,stowaway,03717768,2026-06-23,yes,6x700ML
Lion,1200769,Guinness 49.5L KEG,,417.8100,per_unit,1,49.5,L,8.4406,stowaway,94726092,2026-06-23,yes,
Lion,1254690,Kirin Ichb 5% 49.5L KEG,,443.6000,per_unit,1,49.5,L,8.9616,stowaway,94726092,2026-06-23,yes,
Lion,1256672,S & W Pacific Ale 49.5L KEG,,383.3400,per_unit,1,49.5,L,7.7442,stowaway,94726092,2026-06-23,yes,
Paramount,66317,ZACAPA CENTENARIO 23 : 700 ml,,109.3400,unknown,1,0.7,L,156.2000,stowaway,5392564,2026-06-23,yes,6/700 ml
Paramount,78607,WOLF LANE DISTILLERY NAVY STRENGTH GIN :,,85.1400,unknown,1,0.5,L,170.2800,stowaway,5392564,2026-06-23,yes,6/500 ml
Select Fresh,EDMVI,EDIBLE FLOWER MIXED VIOLA PUN,,10.50,per_unit,1,1,ea,10.5000,stowaway,3064349,2026-06-23,yes,PUNNET
Select Fresh,FLWBB,FLOWER BABYS BREATH BCH (*),,16.50,per_unit,1,1,ea,16.5000,stowaway,3064349,2026-06-23,yes,BUNCH
Select Fresh,HRMIN,HERB MINT ROUND LEAF BCH,,1.30,per_unit,1,1,ea,1.3000,stowaway,3064349,2026-06-23,yes,BUNCH
Select Fresh,HSHIR,HERB SHISO RED BCH,,3.90,per_unit,1,1,ea,3.9000,stowaway,3064349,2026-06-23,yes,BUNCH
Select Fresh,LEMK,LEMON KG,,3.80,per_kg,1,1,kg,3.8000,stowaway,3064349,2026-06-23,yes,KG
Select Fresh,LIM,LIMES TRAY,,58.50,per_unit,1,1,tray,58.5000,stowaway,3064349,2026-06-23,yes,TRAY
B&E,10228,CHICKEN 1/2 BREAST (F),,11.6000,per_kg,1,1,kg,11.6000,stowaway,6847091,2026-06-24,yes,KG
B&E,10300,FZ COOKED MINI KOREAN,,92.4000,per_unit,1,1,box,92.4000,stowaway,6847091,2026-06-24,yes,CTN
B&E,10536,CHICKEN BONE 12KG,,2.2000,per_kg,1,1,kg,2.2000,stowaway,6847091,2026-06-24,yes,KG
B&E,19334,FZ CHICKEN THIGH,,75.0000,per_unit,1,1,box,75.0000,stowaway,6847091,2026-06-24,yes,CTN
Lion,1259402,1259402,,83.7400,per_unit,1,1,ea,83.7400,stowaway,94728449,2026-06-24,yes,
Select Fresh,BEANK,BEAN GREEN KG,,8.20,per_kg,1,1,kg,8.2000,harry_gatos,3064370,2026-06-24,yes,KG
Select Fresh,BUSHTOMG,KUTJERA BUSH TOMATO WHOLE100GM,,48.00,per_unit,1,0.1,kg,480.0000,harry_gatos,3064370,2026-06-24,yes,PKT
Select Fresh,CHLR,CHILLI RED LONG KG,,13.50,per_kg,1,1,kg,13.5000,harry_gatos,3064370,2026-06-24,yes,KG
Select Fresh,CHOI,CHOI SUM BCH,,2.20,per_unit,1,1,ea,2.2000,harry_gatos,3064370,2026-06-24,yes,BUNCH
Select Fresh,CORNE,CORN ON COB EA,,1.80,per_unit,1,1,ea,1.8000,harry_gatos,3064370,2026-06-24,yes,EACH
Select Fresh,EG700P,EGG 700GM PACK (DOZ),,4.70,per_unit,1,12,ea,0.3917,harry_gatos,3064370,2026-06-24,yes,DOZEN
Select Fresh,HBAS,HERB BASIL BCH,,5.20,per_unit,1,1,ea,5.2000,stowaway,3065346,2026-06-24,yes,BUNCH
Select Fresh,LETGMB,LETTUCE BABY GEM BAG,,4.00,per_unit,1,1,ea,4.0000,harry_gatos,3064370,2026-06-24,yes,BAG
Select Fresh,LETW1,LETTUCE WILD ROCKET 1.5KG CTN,,21.00,per_unit,1,1,box,21.0000,stowaway,3065346,2026-06-24,yes,CARTON
Select Fresh,MUSB,MUSHROOM BUTTON CTN,,31.50,per_unit,1,1,box,31.5000,stowaway,3065346,2026-06-24,yes,CARTON
Select Fresh,MUSKBP,MUSHROOM KING BROWN 150g PUN,,7.60,per_unit,1,0.15,kg,50.6667,harry_gatos,3064370,2026-06-24,yes,PUNNET
Select Fresh,SHAL,SHALLOT BCH,,2.00,per_unit,1,1,ea,2.0000,harry_gatos,3064370,2026-06-24,yes,BUNCH
Select Fresh,SHAL,SHALLOT BCH,,1.70,per_unit,1,1,ea,1.7000,stowaway,3065346,2026-06-24,yes,BUNCH
Select Fresh,TOMCP,TOMATO CHERRY PUN,,1.90,per_unit,1,1,ea,1.9000,stowaway,3065346,2026-06-24,yes,PUNNET
Select Fresh,XDCAR05,CARROT DICED 5MM KG,,3.10,per_kg,1,1,kg,3.1000,harry_gatos,3064370,2026-06-24,yes,KG
Select Fresh,XSHRCAB,CABBAGE GREEN SHREDDED,,4.20,per_kg,1,1,kg,4.2000,harry_gatos,3064370,2026-06-24,yes,KG
Select Fresh,XSHRCAR,CARROT SHREDDED,,2.80,per_kg,1,1,kg,2.8000,harry_gatos,3064370,2026-06-24,yes,KG
Select Fresh,ZUCK,ZUCCHINI GREEN KG,,3.20,per_kg,1,1,kg,3.2000,stowaway,3065346,2026-06-24,yes,KG
B&E,10796,PROSCIUTTO SLICED 500G #,,29.5000,per_kg,1,1,kg,29.5000,stowaway,6865733,2026-06-25,yes,KG
B&E,11602,ANTIPASTO - SUNDRIED,,25.6000,per_unit,1,1,ea,25.6000,stowaway,6865733,2026-06-25,yes,UNIT
B&E,12776,CHICKEN BREAST (F) SLICE,,12.2000,per_kg,1,1,kg,12.2000,stowaway,6865733,2026-06-25,yes,KG
B&E,13466,BACON - CAFE BACON HALF,,10.0000,per_kg,1,1,kg,10.0000,stowaway,6865733,2026-06-25,yes,KG
B&E,13582,FZ PRAWN - RAW MEAT (I),,15.9000,per_unit,1,1,ea,15.9000,stowaway,6865733,2026-06-25,yes,PK
B&E,14580,TOMATO - PIZZA SAUCE,,35.0000,per_unit,1,1,box,35.0000,stowaway,6865733,2026-06-25,yes,CTN
B&E,17250,PEPPERS - JALAPENO,,10.0000,per_unit,1,1,ea,10.0000,stowaway,6865733,2026-06-25,yes,CAN
B&E,18310,CANNED - PINEAPPLE PIZZA,,8.4000,per_unit,1,1,ea,8.4000,stowaway,6865733,2026-06-25,yes,CAN
B&E,18484,CANNED - ANCHOVY FILLETS,,13.5000,per_unit,1,1,ea,13.5000,stowaway,6865733,2026-06-25,yes,UNIT
B&E,19626,SAUSAGE - MILD SPANISH,,13.7000,per_kg,1,1,kg,13.7000,stowaway,6865733,2026-06-25,yes,KG
B&E,27544,HAM - SOCCERBALL SLICED,,12.7000,per_unit,1,1,ea,12.7000,stowaway,6865733,2026-06-25,yes,PK
B&E,28366,OIL - VEGETABLE W BUNG,,55.0000,per_unit,1,1,ea,55.0000,stowaway,6865733,2026-06-25,yes,DRU
Gulli,AGBGARBRE-B,"Australian Garlic Bread- 9"" x 40",,59.8100,per_unit,1,1,ea,59.8100,stowaway,CI-414820,2026-06-25,yes,
Gulli,CALABRESE/CASTLE-UC4,KRC- Sliced Calabrese Mild Salami 1kg,,26.0600,per_unit,1,1,kg,26.0600,stowaway,CI-414820,2026-06-25,yes,
Gulli,MANFLOPIZ-U,Manildra- Gem West Pizza Flour 12.5kg,,13.8000,per_unit,1,12.5,kg,1.1040,stowaway,CI-414820,2026-06-25,yes,
Gulli,MOZZARELLA2KG-UC4,Big Cheese- Shredded Mozzarella 2kg,,21.0000,per_unit,1,2,kg,10.5000,stowaway,CI-414820,2026-06-25,yes,
Gulli,PAEBOC1-UC6,Paesanella- Bocconcini 1kg,,17.4000,per_unit,1,1,kg,17.4000,stowaway,CI-414820,2026-06-25,yes,
Gulli,PBLTB11-U,"B Flute Lock Top 11"" Pizza Boxes x 50",,24.1010,per_unit,1,1,ea,24.1010,stowaway,CI-414820,2026-06-25,yes,
Gulli,PBLTB13-U,"B Flute Lock Top 13"" Pizza Boxes x 50",,32.1310,per_unit,1,1,ea,32.1310,stowaway,CI-414820,2026-06-25,yes,
Gulli,VEGD004-UC10,Dairy-Free (Vegan) Shredded Mozzarella 500g,,9.0000,per_unit,1,0.5,kg,18.0000,stowaway,CI-414820,2026-06-25,yes,
Gulli,WINORE-UC10,Oregano Leaves Rubbed 500g,,10.0000,per_unit,1,0.5,kg,20.0000,stowaway,CI-414820,2026-06-25,yes,
Gulli,ZAMSALPEPSLI-UC5,Zammit- Sliced Pepperoni Salami 3kg,,49.0000,per_unit,1,3,kg,16.3333,stowaway,CI-414820,2026-06-25,yes,
Jun Pacific Corporation Pty Ltd,DE81595,"""Jun"" Roasted Sesame Seed White",,9.4600,per_unit,1,1,ea,9.4600,stowaway,NB10514193,2026-06-25,yes,
Jun Pacific Corporation Pty Ltd,KF8524001,“Jun” Frozen Soybean (Edamame),,2.5000,per_unit,1,1,ea,2.5000,stowaway,NB10514193,2026-06-25,yes,
Jun Pacific Corporation Pty Ltd,QB8514617,“Jun” Marumatsu Vegetable Dumpling 39-41pcs (Vegetable,,9.3500,per_unit,1,1,ea,9.3500,stowaway,NB10514193,2026-06-25,yes,
Select Fresh,CHJAL,CHILLI JALAPENO GREEN KG,,7.20,per_kg,1,1,kg,7.2000,stowaway,3066577,2026-06-25,yes,KG
Select Fresh,CUCTE,CUCUMBER TELE/CONTINENTAL EACH,,2.90,per_unit,1,1,ea,2.9000,stowaway,3066577,2026-06-25,yes,EACH
Select Fresh,EDMVI,EDIBLE FLOWER MIXED VIOLA PUN,,10.50,per_unit,1,1,ea,10.5000,stowaway,3066577,2026-06-25,yes,PUNNET
Select Fresh,HCHI,HERB CHIVES BCH,,2.00,per_unit,1,1,ea,2.0000,harry_gatos,3066561,2026-06-25,yes,BUNCH
Select Fresh,LEME,LEMON EA,,0.50,per_unit,1,1,ea,0.5000,stowaway,3066577,2026-06-25,yes,EACH
Select Fresh,LIM,LIMES TRAY,,58.50,per_unit,1,1,tray,58.5000,stowaway,3066577,2026-06-25,yes,TRAY
Select Fresh,PGAR,PROCESS GARLIC PEELED KG,,5.80,per_kg,1,1,kg,5.8000,harry_gatos,3066561,2026-06-25,yes,KG
Select Fresh,PRPOTP,POTATO PEELED PROCESSING KG,,3.80,per_kg,1,1,kg,3.8000,harry_gatos,3066561,2026-06-25,yes,KG
Select Fresh,SHAL,SHALLOT BCH,,2.00,per_unit,1,1,ea,2.0000,harry_gatos,3066561,2026-06-25,yes,BUNCH
Select Fresh,XCAUFL,CAULIFLOWER FLORETS,,6.80,per_kg,1,1,kg,6.8000,harry_gatos,3066561,2026-06-25,yes,KG
B&E,10300,FZ COOKED MINI KOREAN,,92.4000,per_unit,1,1,box,92.4000,stowaway,6873507,2026-06-26,yes,CTN
B&E,10677,CHICKEN - WHOLE BIRD NO.8,,6.1000,per_unit,1,1,ea,6.1000,stowaway,6873740,2026-06-26,yes,PCS
B&E,10906,FZ PORK - BELLY R/ON,,14.9000,per_kg,1,1,kg,14.9000,stowaway,6873507,2026-06-26,yes,KG
B&E,12830,FZ BEEF - ANGUS BURGER,,138.7000,per_unit,1,1,box,138.7000,stowaway,6874666,2026-06-26,yes,CTN
B&E,15555,FZ CHIPS - CRISPY COATED,,40.0000,per_unit,1,1,box,40.0000,stowaway,6873740,2026-06-26,yes,CTN
B&E,17530,MAYONNAISE 1KG(12),,11.5000,per_unit,1,1,kg,11.5000,stowaway,6873507,2026-06-26,yes,UNIT
B&E,19101,MAIZE CORN FLOUR GLUTEN,,14.4000,per_unit,1,1,ea,14.4000,stowaway,6873740,2026-06-26,yes,BAG
B&E,19957,FZ CHIPS - ULTRA SWEET,,77.1100,per_unit,1,1,box,77.1100,stowaway,6873740,2026-06-26,yes,CTN
B&E,27719,NAPKINS - DINNER BROWN,,34.3200,per_unit,1,1,box,34.3200,stowaway,6873507,2026-06-26,yes,CTN
B&E,28057,FZ WHOLE EGG PULP 10KG,,90.0000,per_unit,1,1,box,90.0000,stowaway,6873507,2026-06-26,yes,CTN
B&E,28783,TOFU - FRESH PRESS SILKEN,,5.2000,per_unit,1,1,ea,5.2000,stowaway,6873507,2026-06-26,yes,EAC
Select Fresh,CHSHK,CHILLI SHISHITO KG,,39.00,per_kg,1,1,kg,39.0000,stowaway,3067612,2026-06-26,yes,KG
Select Fresh,CUCTE,CUCUMBER TELE/CONTINENTAL EACH,,2.90,per_unit,1,1,ea,2.9000,stowaway,3067573,2026-06-26,yes,EACH
Select Fresh,HRMIN,HERB MINT ROUND LEAF BCH,,1.30,per_unit,1,1,ea,1.3000,stowaway,3067573,2026-06-26,yes,BUNCH
Select Fresh,HRMIN,HERB MINT ROUND LEAF BCH,,1.30,per_unit,1,1,ea,1.3000,stowaway,3067612,2026-06-26,yes,BUNCH
Select Fresh,HSHIR,HERB SHISO RED BCH,,3.90,per_unit,1,1,ea,3.9000,stowaway,3067573,2026-06-26,yes,BUNCH
Select Fresh,SHAL,SHALLOT BCH,,1.70,per_unit,1,1,ea,1.7000,stowaway,3067612,2026-06-26,yes,BUNCH
Select Fresh,TOMCP,TOMATO CHERRY PUN,,1.90,per_unit,1,1,ea,1.9000,stowaway,3067612,2026-06-26,yes,PUNNET
Select Fresh,TOMR,TOMATO ROMA / EGG CTN,,52.00,per_unit,1,1,box,52.0000,stowaway,3067612,2026-06-26,yes,CARTON
Select Fresh,XSLON5K,ONION BROWN SLICED 5MM,,4.30,per_kg,1,1,kg,4.3000,stowaway,3067612,2026-06-26,yes,KG
Select Fresh,XSLONS1,ONION SPANISH SLICED FINE,,5.80,per_kg,1,1,kg,5.8000,stowaway,3067612,2026-06-26,yes,KG
Select Fresh,AVOE,AVOCADO EA,,3.10,per_unit,1,1,ea,3.1000,stowaway,3068987,2026-06-27,yes,EACH
Select Fresh,HBAS,HERB BASIL BCH,,5.20,per_unit,1,1,ea,5.2000,stowaway,3068987,2026-06-27,yes,BUNCH
Select Fresh,HCHI,HERB CHIVES BCH,,1.70,per_unit,1,1,ea,1.7000,stowaway,3068987,2026-06-27,yes,BUNCH
Select Fresh,HCOR,HERB CORIANDER BCH,,1.30,per_unit,1,1,ea,1.3000,stowaway,3068987,2026-06-27,yes,BUNCH
Select Fresh,LETS1,LETTUCE BABY SPINACH 1.5KG CTN,,18.50,per_unit,1,1,box,18.5000,stowaway,3068987,2026-06-27,yes,CARTON
Select Fresh,SHAL,SHALLOT BCH,,1.70,per_unit,1,1,ea,1.7000,stowaway,3068987,2026-06-27,yes,BUNCH
Select Fresh,TOMCP,TOMATO CHERRY PUN,,1.90,per_unit,1,1,ea,1.9000,stowaway,3068987,2026-06-27,yes,PUNNET
Select Fresh,TOMR,TOMATO ROMA / EGG CTN,,52.00,per_unit,1,1,box,52.0000,stowaway,3068321,2026-06-27,yes,CARTON
Select Fresh,XCAU30,CAULIFLOWER FLORETS SML 30MM,,7.00,per_kg,1,1,kg,7.0000,stowaway,3068987,2026-06-27,yes,KG
Select Fresh,XDPMK05,PUMPKIN DICED 5MM KG,,4.20,per_kg,1,1,kg,4.2000,stowaway,3068987,2026-06-27,yes,KG
Select Fresh,XDSLW,DRYSLAW DELUXE,,7.40,per_kg,1,1,kg,7.4000,stowaway,3068987,2026-06-27,yes,KG
Select Fresh,XSLCPG,CAPSICUM GREEN SLICED,,7.80,per_kg,1,1,kg,7.8000,stowaway,3068987,2026-06-27,yes,KG
Bacchus,FD2MOTHER 23,First Drop Mothers Milk Shiraz 2023,Mother's Milk Shiraz - Bottle,16.0817,per_bottle,12,,,,stowaway,INV494857,2026-07-13,yes,15% disc in price; WET 29%
Bacchus,PETDETROSE 24,Petit Detour Rose 2024,,15.9642,per_bottle,12,,,,stowaway,INV494857,2026-07-13,yes,10% disc in price; WET 29%
Combined Wines,CCCPN750ML,CRITTENDEN CRI DE COEUR PINOT NOIR 750ML,,62.1517,per_bottle,6,,,,stowaway,SINV203712,2026-07-13,yes,Unit Price col 21.7% LOW
Combined Wines,CGPN750ML,CRITTENDEN GEPPETTO PINOT NOIR 750ML,,17.5608,per_bottle,12,,,,stowaway,SINV203712,2026-07-13,yes,Unit Price col 21.7% LOW
Gulli,MANFLOPIZ-U,Manildra- Gem West Pizza Flour 12.5kg,,13.8000,per_unit,1,,,,stowaway,CI-424608,2026-07-13,yes,GST-free
Gulli,MOZZARELLA2KG-UC4,Big Cheese- Shredded Mozzarella 2kg,,21.0000,per_unit,1,,,,stowaway,CI-424608,2026-07-13,yes,GST-free
Gulli,PBLTB13-U,"B Flute Lock Top 13"" Pizza Boxes x 50",,32.1300,per_unit,1,,,,stowaway,CI-424608,2026-07-13,yes,10% GST applied
Gulli,VEGD004-UC10,Dairy-Free (Vegan) Shredded Mozzarella 500g,,9.0000,per_unit,1,,,,stowaway,CI-424608,2026-07-13,yes,GST-free
Nelson,HANVSPA,NV VERSION TWO BRUT CUVEE,,8.8333,per_bottle,12,,,,stowaway,20039352,2026-07-13,yes,10% disc; WET 29%
Nelson,KU25SAB,25 KUKU SAUV BLANC,Kuku Sauv Blanc - Bottle,14.5742,per_bottle,12,,,,stowaway,20039352,2026-07-13,yes,15% disc; WET 29%
Viticult,ARWLC24,A Rodda Willow Lake Chard 2024,A. Rodda Chard,37.6983,per_bottle,6,,,,stowaway,INV-02634,2026-07-13,yes,7.5% disc; no WET col
Viticult,ECPM24,Padrillos Malbec 24,,19.3324,per_bottle,12,,,,stowaway,INV-02634,2026-07-13,yes,7.5% disc; no WET col
Grifter,,GRIFTER PALE ALE 50L KEG (KONVOY KEG),Grifter Pale Ale [Keg],292.0500,per_keg,1,,,,stowaway,82888,2026-07-14,yes,
ILG,115-3762,CORONA MEXICAN 6PK BRW BX R,Corona,2.5712,per_can,24,,,,stowaway,03729959,2026-07-14,yes,singles
ILG,117-4213,HEAPS NORMAL QUIET XPA NON ALC,Heaps Normal Tin,2.6700,per_can,24,,,,stowaway,03729959,2026-07-14,yes,singles
ILG,122-2858,ALEHOUSE PREMIUM KEG,Alehouse Draught Lager [Keg],212.4400,per_keg,1,,,,stowaway,03729959,2026-07-14,yes,name mismatch
ILG,122-2867,ALEHOUSE CRISP KEG,Alehouse Summer Mid [Keg],184.9400,per_keg,1,,,,stowaway,03729959,2026-07-14,yes,name mismatch
ILG,175-0420,ANTICA FORMULA,Antica Formula Rosso Vermouth [Bottle],64.2700,per_bottle,1,,,,stowaway,03729959,2026-07-14,yes,0/1 repack
ILG,305-1949P,BUFFALO TRACE BOURBON 40%,Buffalo Trace Bourbon [Bottle],53.6100,per_bottle,1,,,,stowaway,03729959,2026-07-14,yes,0/1 repack
ILG,345-5638P,SAILOR JERRY SPICED RUM,Sailor Jerry [700ml],44.7200,per_bottle,1,,,,stowaway,03729959,2026-07-14,yes,0/2 repack
ILG,360-1310,ROOSTER ROJO TEQUILA BLANCO,Rooster Rojo Blanco Tequila [Bottle],51.6611,per_bottle,6,,,,stowaway,03729959,2026-07-14,yes,
ILG,395-6785P,APEROL,Aperol [Bottle],29.0817,per_bottle,6,,,,stowaway,03729959,2026-07-14,yes,
ILG,450-1293,S.PELLEGRINO SPARKLING WATER,San Pellegrino 500ml,2.3558,per_unit,24,,,,stowaway,03729959,2026-07-14,yes,
ILG,460-1504,COCA COLA,Coke 1.25L,3.6933,per_unit,12,,,,stowaway,03729959,2026-07-14,yes,LS received 44.28 - 4c low
ILG,460-1639,COKE NO SUGAR 1.25 LITRE,Coke Zero 1.25L,3.6933,per_unit,12,,,,stowaway,03729959,2026-07-14,yes,
ILG,460-2567,COCA COLA CAN CUBES,Coke Can,1.8900,per_can,24,,,,stowaway,03729959,2026-07-14,yes,
ILG,460-3254,SPRITE 375ML 24 CUBE,Sprite Can,1.8896,per_can,24,,,,stowaway,03729959,2026-07-14,yes,
Lion,1200769,Guinness 49.5L KEG,Guinness [Keg],416.5800,per_keg,1,,,,stowaway,94755729,2026-07-14,yes,NEW product
Lion,1254690,Kirin Ichb 5% 49.5L KEG,Kirin [Keg],441.5400,per_keg,1,,,,stowaway,94755729,2026-07-14,yes,premium exempt
Lion,1256672,S & W Pacific Ale 49.5L KEG,Stone & Wood [Keg],383.2350,per_keg,1,,,,stowaway,94755729,2026-07-14,yes,49.5L not 50L; 27% disc
Paramount,10015926,CARPANO CLASSICO VERMOUTH : 750ml,Carpano Classico Vermouth [Bottle],23.1700,per_bottle,1,,,,stowaway,5441124,2026-07-14,yes,0/1 repack; WET
Paramount,10015926,CARPANO CLASSICO VERMOUTH : 750ml,Carpano Classico Vermouth [Bottle],23.1700,per_bottle,1,,,,stowaway,5441124,2026-07-14,yes,0/1 repack; WET 4.74
Paramount,44583,DE BORTOLI GOLD SEAL SPECIAL DRY RED 15L,De Bortoli Gold Seal Dry Red [15L],55.8950,per_unit,1,,,,stowaway,5441124,2026-07-14,yes,cask; WET
Paramount,44583,DE BORTOLI GOLD SEAL SPECIAL DRY RED 15L,De Bortoli Gold Seal Dry Red [15L],55.8950,per_unit,1,,,,stowaway,5441124,2026-07-14,yes,cask; WET 22.85
Paramount,98541,SPRITE PET : 1250 ml,Sprite PET 1250ml,4.2654,per_unit,12,,,,stowaway,5441124,2026-07-14,yes,LUC would be 10.9x high
Paramount,98541,SPRITE PET : 1250 ml,Sprite PET 1250ml,4.2654,per_unit,12,,,,stowaway,5441124,2026-07-14,yes,LUC per-CASE = 10.9x high
Select Fresh,CARK,CARROT KG,,2.4000,per_kg,1,,,,harry_gatos,3084903,2026-07-15,yes,
Select Fresh,CHOI,CHOI SUM BCH,,2.2000,per_unit,1,,,,harry_gatos,3084903,2026-07-15,yes,bunch
Select Fresh,HCHI,HERB CHIVES BCH,,2.3000,per_unit,1,,,,harry_gatos,3084903,2026-07-15,yes,bunch
Select Fresh,LEMK,LEMON KG,,3.6000,per_kg,1,,,,harry_gatos,3084903,2026-07-15,yes,
Select Fresh,ONIBK,ONION BROWN KG,,2.4000,per_kg,1,,,,harry_gatos,3084903,2026-07-15,yes,
Select Fresh,PGAR,PROCESS GARLIC PEELED KG,,5.8000,per_kg,1,,,,harry_gatos,3084903,2026-07-15,yes,
